,exon_skipping,alternative_donor_site,alternative_acceptor_site,intron_retention,mutually_exclusive_exon,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon
GO:0003333,2,0,0,0,0,3,0,0,1
GO:1902475,2,0,0,0,0,2,0,0,1
GO:0098657,1,0,0,0,0,2,0,1,0
GO:0098739,0,0,0,0,0,0,0,1,0
GO:0140009,1,0,0,0,0,0,0,0,0
GO:0015175,0,0,0,0,0,0,0,1,1
GO:0060537,0,0,0,0,0,2,0,0,0
GO:0048738,0,0,0,0,0,1,0,0,0
GO:0014706,0,0,0,0,0,1,0,0,0
GO:0003205,2,0,0,0,0,0,0,0,0
GO:0003007,2,0,0,0,0,1,0,0,0
GO:0071480,1,0,0,0,0,0,1,0,0
GO:0071479,1,1,0,0,0,0,1,0,0
GO:0051016,0,0,0,0,0,0,0,0,1
GO:2001140,0,1,0,0,0,0,0,0,0
GO:2001138,0,1,0,0,0,0,0,0,0
GO:2000353,1,0,0,0,0,0,1,0,0
GO:1904037,1,0,0,0,0,0,1,0,0
GO:0051283,1,0,0,0,0,0,0,0,0
GO:0051209,1,0,0,0,0,0,0,0,0
GO:0005212,1,1,0,0,0,0,0,0,1
GO:0048316,1,1,0,0,0,0,1,0,2
GO:0010154,1,1,0,0,0,0,1,0,2
GO:0009793,1,1,0,0,0,0,0,0,2
GO:1900076,1,0,0,0,0,0,0,1,0
GO:0046626,1,0,0,0,0,0,0,1,0
GO:0005314,0,0,0,0,0,0,1,0,0
GO:0051938,0,0,0,0,0,0,1,0,0
GO:0015813,0,0,0,0,0,0,1,0,0
GO:0015800,0,0,0,0,0,0,1,0,0
GO:0015748,0,0,0,0,0,0,0,0,1
GO:0050859,1,0,1,0,0,0,0,0,0
GO:0050858,1,0,1,0,0,0,0,0,0
GO:0000041,0,0,0,0,0,0,1,0,0
GO:0050795,0,0,0,0,0,0,1,0,0
GO:0048702,0,0,0,0,0,1,0,0,0
GO:0051540,1,0,0,0,0,0,1,0,0
GO:0051539,1,0,0,0,0,0,1,0,0
GO:0051536,1,0,0,0,0,0,1,0,0
GO:0033619,1,0,0,0,0,0,1,0,0
GO:0061381,1,0,0,0,0,0,1,0,0
GO:0061379,1,0,0,0,0,0,1,0,0
GO:0061378,1,0,0,0,0,0,1,0,0
GO:0061377,1,0,0,0,0,0,1,0,0
GO:0061374,1,0,0,0,0,0,1,0,0
GO:0061373,1,0,0,0,0,0,1,0,0
GO:0061180,1,0,0,0,0,0,1,0,0
GO:0061053,1,0,0,0,0,1,2,0,0
GO:0061030,1,0,0,0,0,0,1,0,0
GO:0060749,1,0,0,0,0,0,1,0,0
GO:0060644,1,0,0,0,0,0,1,0,0
GO:0033504,1,0,0,0,0,0,1,0,0
GO:0021855,1,0,0,0,0,0,1,0,0
GO:0021854,1,0,0,0,0,0,1,0,0
GO:0021794,1,0,0,0,0,0,1,0,0
GO:0021767,1,0,0,0,0,0,1,0,0
GO:0007595,1,0,0,0,0,0,1,0,0
GO:0007589,1,0,0,0,0,0,1,0,0
GO:0007412,1,0,0,0,0,0,1,0,0
GO:0001756,1,0,0,0,0,1,2,0,0
GO:1903846,1,0,0,0,0,0,1,0,0
GO:0090100,2,0,0,0,0,0,2,0,0
GO:0030511,1,0,0,0,0,0,1,0,0
GO:0006548,0,0,0,0,0,0,0,0,1
GO:0006547,0,0,0,0,0,0,0,0,1
GO:0052805,0,0,0,0,0,0,0,0,1
GO:0042135,0,0,0,0,0,0,0,0,1
GO:0001695,0,0,0,0,0,0,0,0,1
GO:0140828,0,0,0,0,0,0,0,0,1
GO:0051139,0,0,0,0,0,0,0,0,1
GO:0015385,0,0,0,0,0,0,0,0,1
GO:0055075,0,0,0,0,0,0,0,1,1
GO:0043500,0,0,0,0,0,1,0,0,0
GO:0008045,1,0,0,0,0,1,0,0,0
GO:0098599,1,0,0,0,0,0,0,0,1
GO:0008474,1,0,0,0,0,0,0,0,1
GO:0098734,1,0,0,0,0,0,0,0,0
GO:0098732,1,0,0,0,0,0,0,0,0
GO:0042159,2,0,0,0,0,0,0,0,0
GO:0035601,2,0,0,0,0,0,0,0,0
GO:0002084,2,0,0,0,0,0,0,0,0
GO:0055074,1,0,0,0,0,0,1,0,1
GO:0006874,1,0,0,0,0,0,1,0,1
GO:0005901,1,0,0,0,0,0,0,0,1
GO:0030427,2,1,0,0,0,0,1,0,0
GO:0030426,1,0,0,0,0,0,0,0,0
GO:0061702,1,0,0,0,0,0,1,0,0
GO:0006493,0,0,0,0,0,0,1,0,0
GO:0000340,0,1,1,0,0,0,0,0,0
GO:0051236,1,1,1,0,0,1,1,0,0
GO:0050658,1,1,1,0,0,1,1,0,0
GO:0050657,1,1,1,0,0,1,1,0,0
GO:0015931,3,1,1,0,0,1,2,0,0
GO:0006405,1,1,1,0,0,2,1,0,0
GO:0006403,1,1,1,0,0,1,1,0,0
GO:0005846,0,1,1,0,0,0,0,0,0
GO:0070742,0,0,0,0,0,0,0,0,1
GO:2000648,2,0,0,0,0,1,2,0,0
GO:0051851,1,0,0,0,0,0,1,0,0
GO:0001837,2,0,0,0,0,0,1,0,0
GO:0097517,0,0,0,0,0,0,0,1,0
GO:0042641,0,0,0,0,0,0,0,1,0
GO:0032432,0,0,0,0,0,1,0,1,0
GO:0001725,0,0,0,0,0,0,0,1,0
GO:0071276,1,0,1,0,0,0,0,0,0
GO:0060395,1,0,1,0,0,0,0,0,0
GO:0046686,1,0,1,0,0,0,0,0,0
GO:0007179,2,0,1,0,0,0,1,0,0
GO:2000651,0,1,0,0,0,0,1,1,0
GO:1990573,0,0,0,0,0,0,0,1,0
GO:1903408,0,0,0,0,0,0,0,1,0
GO:1903406,0,0,0,0,0,0,0,1,0
GO:1902307,0,1,0,0,0,0,1,1,0
GO:0140115,0,0,0,0,0,0,0,1,0
GO:0099587,0,0,0,0,0,0,0,1,0
GO:0098659,0,0,0,0,0,0,0,1,0
GO:0071805,0,0,0,0,0,0,0,1,0
GO:0055078,0,0,0,0,0,0,0,1,0
GO:0036376,0,0,0,0,0,0,0,1,0
GO:0035725,0,0,0,0,0,0,0,1,0
GO:0030007,0,0,0,0,0,0,0,1,0
GO:0010765,0,1,0,0,0,0,1,1,0
GO:0010248,0,0,0,0,0,0,0,1,0
GO:0006883,0,0,0,0,0,0,0,1,0
GO:0001101,0,0,0,0,0,1,0,0,0
GO:0097153,1,1,0,0,0,0,1,0,0
GO:0006446,0,0,0,0,0,1,0,0,0
GO:0008798,0,2,1,0,0,0,0,0,0
GO:0070931,0,1,1,0,0,0,0,0,0
GO:0006414,1,0,0,0,0,0,1,0,0
GO:0006451,1,0,0,0,0,0,1,0,0
GO:0001514,1,0,0,0,0,0,1,0,0
GO:0002098,0,0,0,0,0,0,2,0,0
GO:0002097,0,0,0,0,0,1,2,0,0
GO:0043527,0,0,0,0,0,0,0,0,1
GO:1990918,1,0,0,0,0,1,1,0,0
GO:0090735,0,0,0,0,0,1,0,0,0
GO:0045003,0,0,0,0,0,1,0,0,0
GO:0010772,0,0,0,0,0,1,0,0,0
GO:0000730,0,0,0,0,0,1,0,0,0
GO:0000709,0,0,0,0,0,1,0,0,0
GO:0000708,0,0,0,0,0,1,0,0,0
GO:0000707,0,0,0,0,0,1,0,0,0
GO:1905818,1,0,0,0,0,0,1,0,0
GO:1902099,1,0,0,0,0,0,2,0,0
GO:0033045,1,0,0,0,0,0,2,0,0
GO:0030071,1,0,0,0,0,0,2,0,0
GO:0010965,1,0,0,0,0,0,1,0,0
GO:0031461,1,0,0,0,0,1,1,0,0
GO:1900369,0,0,1,0,0,0,1,0,0
GO:1900368,1,0,1,0,0,0,2,0,0
GO:0070189,0,0,0,0,0,0,1,0,0
GO:0060967,0,0,1,0,0,0,1,0,0
GO:0060966,1,0,1,0,0,0,2,0,0
GO:0060149,0,0,1,0,0,0,1,0,0
GO:0060147,1,0,1,0,0,0,2,0,0
GO:0048069,0,0,1,0,0,0,1,0,0
GO:0046158,0,0,1,0,0,0,1,0,0
GO:0046152,0,0,1,0,0,0,1,0,0
GO:0043474,0,0,1,0,0,0,1,0,0
GO:0043324,0,0,1,0,0,0,1,0,0
GO:0042537,0,0,0,0,0,0,1,0,0
GO:0042441,0,0,1,0,0,0,1,0,0
GO:0033060,0,0,1,0,0,0,1,0,0
GO:0008055,0,0,1,0,0,0,1,0,0
GO:0006727,0,0,1,0,0,0,1,0,0
GO:0006726,0,0,1,0,0,0,1,0,0
GO:0016504,1,0,0,0,0,0,1,0,0
GO:0018205,2,0,0,0,0,0,1,0,1
GO:0016925,1,0,0,0,0,0,0,0,0
GO:0003847,0,1,0,0,0,0,0,0,1
GO:0008247,0,1,0,0,0,0,0,0,2
GO:0140296,1,0,0,0,0,0,1,0,0
GO:0050681,2,0,0,0,0,0,2,0,0
GO:0044390,1,0,0,0,0,1,1,0,0
GO:0032184,1,0,0,0,0,0,1,0,0
GO:0032183,1,0,0,0,0,1,1,0,0
GO:0032182,1,0,0,0,0,1,1,0,1
GO:0031624,1,0,0,0,0,1,1,0,0
GO:0017025,1,0,0,0,0,0,1,0,0
GO:1901655,1,0,0,0,0,0,1,0,0
GO:0085020,1,0,0,0,0,0,1,0,0
GO:0072711,1,0,0,0,0,0,1,0,0
GO:0072710,1,0,0,0,0,0,1,0,0
GO:0071394,1,0,0,0,0,0,1,0,0
GO:0071243,1,0,0,0,0,0,1,0,0
GO:0070979,2,0,0,0,0,0,3,0,0
GO:0046685,1,0,0,0,0,0,1,0,0
GO:0044752,1,0,0,0,0,0,1,0,0
GO:0034698,2,0,0,0,0,1,1,0,0
GO:0033574,1,0,0,0,0,0,1,0,0
GO:0016605,2,0,0,0,0,1,1,0,0
GO:0005338,0,0,0,0,0,0,1,0,0
GO:1901264,1,0,0,0,0,0,0,0,3
GO:0015165,1,0,0,0,0,0,1,0,0
GO:0015780,2,0,0,0,0,0,1,0,0
GO:0090481,1,0,0,0,0,0,1,0,0
GO:0043536,1,0,0,0,0,0,1,0,0
GO:0050832,1,0,0,0,0,0,1,0,0
GO:0009620,1,0,0,0,0,0,1,0,0
GO:0098632,0,1,0,0,0,0,1,0,0
GO:0098631,0,1,0,0,0,0,1,0,0
GO:0009408,0,0,0,0,0,0,1,0,0
GO:0009266,0,0,0,0,0,0,1,0,0
GO:0001574,1,0,0,0,0,0,1,0,0
GO:0001573,1,0,0,0,0,0,1,0,0
GO:0002039,0,0,0,0,0,0,1,0,0
GO:0061663,0,1,0,0,0,0,1,0,1
GO:0019788,0,1,0,0,0,0,1,0,1
GO:0043130,0,0,0,0,0,0,0,0,1
GO:1903055,1,0,0,0,0,0,1,0,0
GO:1903053,1,0,0,0,0,0,1,0,0
GO:1901186,1,0,0,0,0,0,1,0,0
GO:0045742,1,0,0,0,0,0,1,0,0
GO:0046965,1,0,0,0,0,0,0,1,0
GO:0042974,2,0,0,0,0,0,1,1,0
GO:0071216,1,0,0,0,0,0,0,1,0
GO:0071222,1,0,0,0,0,0,0,1,0
GO:0071219,1,0,0,0,0,0,0,1,0
GO:0071229,0,0,0,0,0,1,0,0,0
GO:0097305,1,0,0,0,0,1,2,0,0
GO:0051146,0,0,0,0,0,1,0,0,0
GO:0042692,0,0,0,0,0,1,0,0,0
GO:0050684,1,0,0,0,0,0,1,0,0
GO:0048024,1,0,0,0,0,0,1,0,0
GO:0046824,1,0,0,0,0,0,1,0,0
GO:0046822,1,0,0,0,0,0,2,0,0
GO:0004723,1,0,0,0,0,0,0,0,0
GO:0033192,1,0,0,0,0,0,0,0,0
GO:0061572,0,2,0,0,0,1,1,0,0
GO:0051017,0,2,0,0,0,0,1,0,0
GO:0097240,1,0,0,0,0,0,1,0,0
GO:0034436,0,0,0,0,0,0,0,0,1
GO:0030210,0,0,0,0,0,0,0,0,1
GO:0030202,0,0,0,0,0,0,0,0,1
GO:0060261,1,0,0,0,0,0,1,0,1
GO:0060260,1,0,0,0,0,0,1,0,1
GO:0055001,0,0,0,0,0,1,0,0,0
GO:2001044,1,0,0,0,0,1,0,0,0
GO:0050848,0,0,0,0,0,1,0,0,0
GO:0008118,8,2,0,0,0,0,8,0,2
GO:0005604,2,0,0,0,0,0,0,0,0
GO:0085029,1,0,0,0,0,0,1,0,0
GO:0045229,3,1,1,0,0,0,3,0,0
GO:0043062,2,0,1,0,0,0,2,0,0
GO:0030198,2,0,1,0,0,0,2,0,0
GO:0043923,1,0,0,0,0,0,1,0,0
GO:0010803,1,0,0,0,0,0,0,1,0
GO:1905770,0,0,1,0,0,0,0,0,0
GO:0042659,0,0,1,0,0,1,0,0,0
GO:0010453,0,0,1,0,0,1,0,0,0
GO:1905934,0,0,1,0,0,0,0,0,0
GO:1905933,0,0,1,0,0,0,0,0,0
GO:1903225,0,0,1,0,0,0,0,0,0
GO:1903224,0,0,1,0,0,0,0,0,0
GO:0048335,0,0,1,0,0,0,0,0,0
GO:0048334,0,0,1,0,0,0,0,0,0
GO:0042664,0,0,1,0,0,0,0,0,0
GO:0042663,0,0,1,0,0,0,0,0,0
GO:0010454,0,0,1,0,0,0,0,0,0
GO:0009996,0,0,1,0,0,0,0,0,0
GO:0019888,3,0,0,0,0,2,0,0,1
GO:0019212,3,0,0,0,0,2,0,0,1
GO:0019208,3,0,0,0,0,2,0,0,1
GO:0004865,2,0,0,0,0,0,0,0,1
GO:0004864,3,0,0,0,0,2,0,0,1
GO:0004140,0,0,0,0,0,0,0,0,1
GO:0061912,1,0,0,0,0,0,1,0,0
GO:0120146,2,0,0,0,0,0,0,0,1
GO:0051861,2,0,0,0,0,0,0,0,1
GO:1990822,1,0,0,0,0,0,0,0,1
GO:1903826,1,0,0,0,0,0,0,0,1
GO:0106049,1,0,0,0,0,0,0,0,1
GO:0099518,1,0,0,0,0,0,0,0,1
GO:0099111,1,1,0,0,0,0,1,0,1
GO:0090160,1,0,0,0,0,0,0,0,1
GO:0072384,1,0,0,0,0,0,0,0,1
GO:0051454,1,0,0,0,0,0,0,0,1
GO:0047496,1,0,0,0,0,0,0,0,1
GO:0047484,1,0,0,0,0,0,0,0,1
GO:0046836,1,0,0,0,0,0,0,0,1
GO:0042987,1,0,0,0,0,0,0,0,1
GO:0042982,1,0,0,0,0,0,0,0,1
GO:0035752,1,0,0,0,0,0,0,0,1
GO:0035751,1,0,0,0,0,0,0,0,1
GO:0030705,1,1,0,0,0,0,1,0,1
GO:0015802,1,0,0,0,0,0,0,0,1
GO:0010970,1,1,0,0,0,0,1,0,1
GO:0010762,2,0,0,0,0,0,1,0,1
GO:0007042,1,0,0,0,0,0,0,0,1
GO:0007035,1,0,0,0,0,0,0,0,1
GO:0006896,1,0,0,0,0,0,0,0,1
GO:0000939,1,0,0,0,0,0,1,0,0
GO:0031371,1,0,0,0,0,0,0,0,0
GO:0010165,0,1,0,0,0,0,0,0,0
GO:1904375,1,0,0,0,0,1,1,0,0
GO:1903076,1,0,0,0,0,1,1,0,0
GO:1904813,1,0,0,0,0,0,0,0,0
GO:0007163,1,1,0,0,0,0,1,0,0
GO:0051647,2,0,0,0,0,0,0,0,0
GO:0007097,2,0,0,0,0,0,0,0,0
GO:0061245,2,0,0,0,0,0,0,0,0
GO:0060119,2,0,0,0,0,0,0,0,0
GO:0060117,2,0,0,0,0,0,0,0,0
GO:0045494,2,0,0,0,0,0,0,0,0
GO:0035088,2,0,0,0,0,0,0,0,0
GO:0030719,2,0,0,0,0,0,0,0,0
GO:0001895,2,0,0,0,0,0,0,0,0
GO:0045116,0,1,0,0,0,0,1,0,1
GO:0032040,1,0,0,0,0,0,1,0,0
GO:1990889,0,0,0,0,0,0,1,0,0
GO:0140713,0,0,0,0,0,0,1,0,0
GO:2000738,0,0,0,0,0,0,1,0,0
GO:0033140,0,0,0,0,0,0,1,0,0
GO:0033139,0,0,0,0,0,0,1,0,0
GO:0005669,1,0,0,0,0,0,0,0,0
GO:1990079,1,0,0,0,0,0,0,0,0
GO:0061036,1,0,0,0,0,0,0,0,0
GO:0061035,1,0,0,0,0,1,0,0,0
GO:0060591,1,0,0,0,0,0,0,0,0
GO:0060317,1,0,0,0,0,0,0,0,0
GO:0032332,1,0,0,0,0,0,0,0,0
GO:0032330,1,0,0,0,0,1,0,0,0
GO:0006109,3,1,0,0,0,0,2,0,0
GO:0032729,1,0,0,0,0,0,1,0,2
GO:0035331,0,0,0,0,0,1,0,0,0
GO:0035330,0,0,0,0,0,1,0,0,0
GO:0061371,1,0,0,0,0,1,0,0,0
GO:0090257,1,0,0,0,0,1,0,0,0
GO:0031124,1,0,0,0,0,1,1,0,0
GO:0031123,1,0,0,0,0,2,1,1,0
GO:0032238,0,0,1,0,0,0,0,0,0
GO:0015864,0,0,0,0,0,0,1,0,0
GO:0015862,0,0,0,0,0,0,1,0,0
GO:0015851,0,0,0,0,0,0,1,0,0
GO:0015855,0,0,0,0,0,0,1,0,0
GO:0015854,0,0,0,0,0,0,1,0,0
GO:0006863,0,0,0,0,0,0,1,0,0
GO:0035364,0,0,0,0,0,0,1,0,0
GO:0035344,0,0,0,0,0,0,1,0,0
GO:0015853,0,0,0,0,0,0,1,0,0
GO:0071888,1,0,1,0,0,1,1,0,0
GO:0035666,1,0,1,0,0,1,1,0,0
GO:0033028,1,0,1,0,0,1,1,0,0
GO:0009299,1,0,1,0,0,1,1,0,0
GO:0002758,1,0,0,0,0,0,0,1,0
GO:0002756,1,0,1,0,0,1,1,0,0
GO:0002753,1,0,0,0,0,0,0,1,0
GO:0002224,1,0,1,0,0,1,1,0,0
GO:0002221,1,0,0,0,0,0,0,1,0
GO:0002218,1,0,0,0,0,0,0,1,0
GO:0045293,1,0,0,0,0,0,0,0,0
GO:0036396,1,0,0,0,0,0,0,0,0
GO:1901992,1,1,0,0,0,0,2,0,0
GO:1901989,1,1,0,0,0,0,2,0,0
GO:1905820,1,0,0,0,0,0,1,0,0
GO:1902101,1,0,0,0,0,0,1,0,0
GO:1901970,1,0,0,0,0,0,1,0,0
GO:0045842,1,0,0,0,0,0,1,0,0
GO:0007096,0,0,0,0,0,0,1,0,0
GO:0005385,1,0,0,0,0,0,0,0,0
GO:0006826,0,0,0,0,0,0,1,0,0
GO:0034755,0,0,0,0,0,0,1,0,0
GO:0070723,1,0,0,0,0,0,1,0,0
GO:0036314,1,0,0,0,0,0,1,0,0
GO:0035869,1,0,0,0,0,0,0,0,0
GO:0097733,2,0,0,0,0,0,0,0,0
GO:0032391,1,0,0,0,0,0,0,0,0
GO:0005697,1,0,0,0,0,0,0,0,0
GO:0035307,1,0,0,0,0,0,1,0,0
GO:0035306,1,0,0,0,0,0,1,0,0
GO:0035304,1,0,0,0,0,0,1,0,0
GO:0070449,0,0,0,0,0,0,1,0,0
GO:0008023,2,0,0,0,0,1,3,0,0
GO:0004341,1,0,0,0,0,0,0,0,0
GO:0008088,0,1,0,0,0,0,1,0,0
GO:0098930,0,1,0,0,0,0,1,0,0
GO:0061178,1,1,0,0,0,0,1,1,0
GO:0016208,0,0,0,0,0,1,0,0,0
GO:1904659,0,0,0,0,0,1,0,0,0
GO:0070168,1,0,0,0,0,1,1,0,0
GO:0070167,1,0,0,0,0,1,1,0,0
GO:0030502,0,0,0,0,0,1,0,0,0
GO:0030500,0,0,0,0,0,1,0,0,0
GO:0030279,0,0,0,0,0,1,0,0,0
GO:0030278,0,0,0,0,0,1,0,0,0
GO:0042435,0,0,0,0,0,1,0,0,0
GO:0042430,0,0,0,0,0,1,0,0,0
GO:0030187,0,0,0,0,0,1,0,0,0
GO:0030186,0,0,0,0,0,1,0,0,0
GO:0051262,0,0,0,0,0,0,0,0,1
GO:0007007,0,0,0,0,0,1,0,0,0
GO:0003407,0,0,0,0,0,0,0,1,0
GO:0004385,1,0,0,0,0,1,1,0,0
GO:0043173,0,2,1,0,0,0,0,0,1
GO:0032261,0,0,0,0,0,0,0,0,1
GO:0042809,1,0,0,0,0,0,1,0,0
GO:0005112,1,0,0,0,0,0,1,0,0
GO:0072332,1,0,0,0,0,1,1,0,0
GO:0070564,1,0,0,0,0,0,1,0,0
GO:0070562,1,0,0,0,0,0,1,0,0
GO:0050685,1,0,0,0,0,0,1,0,0
GO:0048385,1,0,0,0,0,0,1,0,0
GO:0048384,1,0,0,0,0,0,2,0,0
GO:0048026,1,0,0,0,0,0,1,0,0
GO:0042771,1,0,0,0,0,0,1,0,0
GO:0033120,1,0,0,0,0,0,1,0,0
GO:0032107,3,1,0,0,0,0,2,1,0
GO:0032104,3,1,0,0,0,0,2,1,0
GO:0008024,1,0,0,0,0,0,1,0,0
GO:0042626,1,0,0,0,0,0,0,0,0
GO:0046961,1,0,0,0,0,0,0,0,0
GO:0044769,1,0,0,0,0,0,0,0,0
GO:0042625,1,0,0,0,0,0,0,0,0
GO:0019829,1,0,0,0,0,0,0,0,0
GO:0009678,1,0,0,0,0,0,0,0,0
GO:1902035,1,0,0,0,0,1,1,0,0
GO:1902033,1,0,0,0,0,1,1,0,0
GO:0008213,1,0,0,0,0,0,1,0,1
GO:0006479,1,0,0,0,0,0,1,0,1
GO:0021532,1,0,0,0,0,0,0,0,0
GO:1905709,1,0,0,0,0,0,0,0,0
GO:1901029,1,0,0,0,0,0,0,0,0
GO:0035795,1,0,0,0,0,0,0,0,0
GO:1990542,1,0,0,0,0,0,0,0,0
GO:0006851,1,0,0,0,0,0,0,0,0
GO:0015369,1,0,0,0,0,1,0,1,0
GO:0002080,0,1,0,0,0,0,1,0,0
GO:0090220,1,0,0,0,0,0,1,0,0
GO:0070197,1,0,0,0,0,0,1,0,0
GO:0070192,1,0,0,0,0,0,1,0,0
GO:0045143,2,0,0,0,0,0,1,0,0
GO:0045141,1,0,0,0,0,0,1,0,0
GO:0045132,1,0,0,0,0,0,1,0,0
GO:0044821,1,0,0,0,0,0,1,0,0
GO:0034398,1,0,0,0,0,0,1,0,0
GO:0034397,1,0,0,0,0,0,1,0,0
GO:0007129,1,0,0,0,0,0,1,0,0
GO:1905515,1,0,0,0,0,0,0,0,0
GO:0070986,1,0,0,0,0,0,0,0,0
GO:0035050,1,0,0,0,0,1,0,0,0
GO:0021943,1,0,0,0,0,0,0,0,0
GO:0021932,1,0,0,0,0,0,0,0,0
GO:0021843,1,0,0,0,0,0,0,0,0
GO:0021830,1,0,0,0,0,0,0,0,0
GO:0021826,1,0,0,0,0,0,0,0,0
GO:0021535,1,0,0,0,0,0,0,0,0
GO:0003143,1,0,0,0,0,1,0,0,0
GO:0001947,1,0,0,0,0,1,0,0,0
GO:0046463,1,0,0,0,0,0,0,0,0
GO:0046460,1,0,0,0,0,0,0,0,0
GO:0003846,1,0,0,0,0,0,1,0,0
GO:0000794,0,0,1,0,0,0,0,0,0
GO:0005280,0,0,0,0,0,0,0,0,1
GO:1904031,0,0,0,0,0,1,0,0,0
GO:0045737,0,0,0,0,0,1,0,0,0
GO:0001750,2,0,0,0,0,0,0,0,0
GO:0001917,1,0,0,0,0,0,0,0,0
GO:0016073,0,0,0,0,0,1,0,1,0
GO:0019674,1,0,0,0,0,0,0,0,0
GO:0060338,1,0,0,0,0,0,0,1,0
GO:0000281,0,0,0,0,0,0,1,0,0
GO:0008970,0,0,0,0,0,1,0,0,0
GO:1990229,1,0,0,0,0,0,1,0,0
GO:0010753,0,0,1,0,0,0,0,0,2
GO:0010752,0,0,1,0,0,0,0,0,2
GO:0007064,1,0,0,0,0,0,0,0,1
GO:0060632,0,0,0,0,0,0,1,0,0
GO:0034113,0,1,0,0,0,0,1,0,0
GO:0003352,0,0,0,0,0,0,1,0,0
GO:0080008,1,0,0,0,0,1,1,0,0
GO:0005507,0,1,0,0,0,0,1,0,0
GO:0048515,1,0,0,0,0,0,1,0,0
GO:0007286,1,0,0,0,0,0,1,0,0
GO:0097722,1,0,0,1,0,0,1,1,0
GO:0030317,1,0,0,1,0,0,1,1,0
GO:0042400,1,0,0,0,0,0,1,0,0
GO:0042399,1,0,0,0,0,0,1,0,0
GO:0031386,0,0,1,0,0,0,0,0,0
GO:0005940,1,1,1,0,0,0,1,0,0
GO:0046316,0,0,0,0,0,1,0,0,0
GO:0046176,0,0,0,0,0,1,0,0,0
GO:0019521,0,0,0,0,0,1,0,0,0
GO:0019520,0,0,0,0,0,1,0,0,0
GO:0050714,2,0,0,0,0,0,1,1,0
GO:0018195,1,0,1,0,0,0,0,0,0
GO:0030961,1,0,1,0,0,0,0,0,0
GO:0002177,1,0,0,0,0,0,1,1,0
GO:1900078,1,0,0,0,0,0,0,1,0
GO:0046628,1,0,0,0,0,0,0,1,0
GO:1903243,1,0,0,0,0,1,0,0,0
GO:1903242,1,0,0,0,0,1,0,0,0
GO:0043502,1,0,0,0,0,1,0,0,0
GO:0014745,1,0,0,0,0,1,0,0,0
GO:0014743,1,0,0,0,0,1,0,0,0
GO:0014741,1,0,0,0,0,1,0,0,0
GO:0010616,1,0,0,0,0,1,0,0,0
GO:0010614,1,0,0,0,0,1,0,0,0
GO:0010612,1,0,0,0,0,1,0,0,0
GO:0010611,1,0,0,0,0,1,0,0,0
GO:0002707,1,0,0,0,0,0,1,0,0
GO:0002704,1,0,0,0,0,0,1,0,0
GO:0008138,1,0,0,0,0,0,1,0,0
GO:0016653,1,0,0,0,0,0,0,0,0
GO:0004128,1,0,0,0,0,0,0,0,0
GO:0090502,1,0,0,0,0,0,1,0,0
GO:0090501,1,0,0,0,0,0,1,0,0
GO:0090305,2,0,0,0,0,1,1,0,0
GO:0000479,1,0,0,0,0,0,1,0,0
GO:0000478,1,0,0,0,0,0,1,0,0
GO:0000469,1,0,0,0,0,0,1,0,0
GO:0036064,2,0,0,0,0,0,0,0,0
GO:0099093,1,0,0,0,0,0,0,0,0
GO:0032786,1,0,0,0,0,1,1,0,0
GO:0043541,0,0,0,0,0,1,0,0,1
GO:0031163,0,0,0,0,0,1,0,0,0
GO:0016226,0,0,0,0,0,1,0,0,0
GO:0018022,1,0,0,0,0,0,1,0,1
GO:0018023,1,0,0,0,0,0,1,0,0
GO:1903578,1,0,0,0,0,0,0,0,0
GO:0010155,1,1,0,0,0,0,1,0,0
GO:2001169,1,0,0,0,0,0,0,0,0
GO:1905706,1,0,0,0,0,0,0,0,0
GO:1905273,1,0,0,0,0,0,0,0,0
GO:1905271,1,0,0,0,0,0,0,0,0
GO:0051351,1,0,0,0,0,0,0,0,0
GO:0051340,1,0,0,0,0,0,0,0,0
GO:1904058,1,0,0,0,0,0,0,0,0
GO:0051931,1,0,0,0,0,0,0,0,0
GO:0051930,1,0,0,0,0,0,0,0,0
GO:0031646,1,0,0,0,0,0,0,0,0
GO:0007032,0,0,0,0,0,1,0,0,0
GO:1990931,0,0,0,0,0,1,0,1,0
GO:0003356,0,0,0,0,0,0,1,0,0
GO:0097602,1,0,0,0,0,0,1,0,0
GO:0060382,1,0,0,0,0,0,1,0,0
GO:0097346,1,0,0,0,0,0,1,0,0
GO:0031011,1,0,0,0,0,0,1,0,0
GO:0050265,0,0,1,0,0,0,0,0,0
GO:0017056,0,0,0,0,0,0,1,0,0
GO:0006999,0,0,0,0,0,0,1,0,0
GO:0060538,0,0,0,0,0,3,0,0,0
GO:0007519,0,0,0,0,0,2,0,0,0
GO:0005251,1,1,0,0,0,0,1,0,0
GO:0042633,1,0,0,0,0,0,1,0,0
GO:0042303,2,0,0,0,0,0,2,0,0
GO:0120254,1,0,0,0,0,0,0,0,0
GO:0016101,1,0,0,0,0,0,0,0,0
GO:0001523,1,0,0,0,0,0,0,0,0
GO:0098815,0,1,0,0,0,0,0,0,0
GO:0003279,2,0,0,0,0,0,0,0,0
GO:0003197,2,0,0,0,0,0,0,0,0
GO:0030485,1,0,0,0,0,0,0,0,0
GO:0050935,0,0,0,0,0,0,0,0,1
GO:0010927,0,0,0,0,0,1,0,0,0
